GeneID	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Plastic.rep1	Plastic.rep2	Matrigel.rep1	Matrigel.rep2	Plastic.TPM	Matrigel.TPM
ENSG00000154188	ANGPT1	577.1272	-12.6625	1.4448	-8.7644	1.878E-18	1.613E-17	1129.7887	1178.7202	0.0000	0.0000	0.39	0.03
ENSG00000143921	ABCG8	576.3047	-12.6605	1.4448	-8.7631	1.900E-18	1.630E-17	1134.7701	1170.4485	0.0000	0.0000	0.02	0.00
ENSG00000259727	AC103740.2	575.1566	-12.6580	1.4449	-8.7603	1.946E-18	1.667E-17	1201.5213	1099.1049	0.0000	0.0000	0.00	0.00
ENSG00000106591	MRPL32	572.6041	-12.6517	1.4452	-8.7543	2.054E-18	1.757E-17	1225.4322	1064.9841	0.0000	0.0000	58.10	105.84
ENSG00000065150	IPO5	571.4487	-12.6486	1.4449	-8.7542	2.055E-18	1.757E-17	1183.5882	1102.2068	0.0000	0.0000	67.57	84.41
ENSG00000233806	LINC01237	569.1464	-12.6427	1.4448	-8.7507	2.121E-18	1.810E-17	1153.6996	1122.8861	0.0000	0.0000	0.77	0.07
ENSG00000182256	GABRG3	594.9329	12.6378	1.4447	8.7479	2.174E-18	1.854E-17	0.0000	0.0000	1189.2672	1190.4645	0.01	0.00
ENSG00000249742	AC110772.1	567.5902	-12.6389	1.4449	-8.7472	2.187E-18	1.863E-17	1181.5956	1088.7653	0.0000	0.0000	0.00	0.00
ENSG00000141404	GNAL	594.5463	12.6368	1.4448	8.7465	2.201E-18	1.872E-17	0.0000	0.0000	1229.1364	1149.0486	16.85	7.30
ENSG00000151881	TMEM267	593.5553	12.6344	1.4447	8.7451	2.228E-18	1.893E-17	0.0000	0.0000	1217.4674	1156.7539	20.23	9.23
ENSG00000251003	ZFPM2-AS1	591.6267	12.6297	1.4448	8.7418	2.295E-18	1.948E-17	0.0000	0.0000	1216.4950	1150.0118	17.61	3.71
ENSG00000174125	TLR1	563.5067	-12.6283	1.4448	-8.7406	2.319E-18	1.964E-17	1148.7181	1105.3087	0.0000	0.0000	3.31	0.30
ENSG00000174130	TLR6	563.5067	-12.6283	1.4448	-8.7406	2.319E-18	1.964E-17	1148.7181	1105.3087	0.0000	0.0000	1.79	0.16
ENSG00000106686	SPATA6L	590.4598	12.6269	1.4449	8.7391	2.349E-18	1.987E-17	0.0000	0.0000	1232.0536	1129.7855	0.24	0.24
ENSG00000279206	AC004943.3	584.6322	12.6126	1.4448	8.7295	2.558E-18	2.156E-17	0.0000	0.0000	1211.6329	1126.8960	0.00	0.00
ENSG00000259768	ZFHX3-AS1	584.6322	12.6126	1.4448	8.7295	2.558E-18	2.156E-17	0.0000	0.0000	1211.6329	1126.8960	2.99	1.91
ENSG00000235431	LOC105375146	584.3451	12.6119	1.4447	8.7295	2.557E-18	2.156E-17	0.0000	0.0000	1192.1845	1145.1960	0.00	0.00
ENSG00000182557	SPNS3	583.1620	12.6090	1.4448	8.7272	2.610E-18	2.198E-17	0.0000	0.0000	1200.9363	1131.7118	0.00	0.00
ENSG00000134986	NREP	555.1513	-12.6066	1.4448	-8.7256	2.648E-18	2.227E-17	1102.8890	1117.7163	0.0000	0.0000	23.59	7.73
ENSG00000283549	AC007161.3	411.0955	0.9328	0.1070	8.7154	2.898E-18	2.431E-17	280.9527	284.3404	542.6093	536.4795	0.65	0.21
ENSG00000219545	UMAD1	411.0955	0.9328	0.1070	8.7154	2.898E-18	2.431E-17	280.9527	284.3404	542.6093	536.4795	15.42	7.78
ENSG00000259536	AC091045.1	550.1070	-12.5939	1.4452	-8.7144	2.923E-18	2.443E-17	1171.6327	1028.7953	0.0000	0.0000	0.92	0.00
ENSG00000100744	GSKIP	548.9193	-12.5904	1.4448	-8.7143	2.925E-18	2.443E-17	1105.8778	1089.7992	0.0000	0.0000	6.35	14.37
ENSG00000222276	RNU2-33P	548.9193	-12.5904	1.4448	-8.7143	2.925E-18	2.443E-17	1105.8778	1089.7992	0.0000	0.0000	0.00	0.00
ENSG00000112699	GMDS	575.6304	12.5902	1.4447	8.7145	2.921E-18	2.443E-17	0.0000	0.0000	1172.7361	1129.7855	31.57	24.62
ENSG00000136574	GATA4	547.9942	-12.5877	1.4449	-8.7121	2.983E-18	2.489E-17	1067.0227	1124.9540	0.0000	0.0000	0.00	0.00
ENSG00000291153	STAG3L4	574.4820	12.5873	1.4449	8.7117	2.995E-18	2.495E-17	0.0000	0.0000	1196.0742	1101.8538	26.70	15.98
ENSG00000132953	XPO4	547.4248	-12.5865	1.4448	-8.7116	2.997E-18	2.495E-17	1099.9001	1089.7992	0.0000	0.0000	8.90	8.28
ENSG00000289949	ENSG00000289949	543.2942	-12.5754	1.4448	-8.7038	3.211E-18	2.669E-17	1072.0041	1101.1728	0.0000	0.0000	0.00	0.00
ENSG00000150873	C2orf50	542.2550	-12.5729	1.4448	-8.7020	3.262E-18	2.709E-17	1099.9001	1069.1199	0.0000	0.0000	0.13	0.01
ENSG00000182150	ERCC6L2	541.7192	-12.5714	1.4448	-8.7009	3.292E-18	2.731E-17	1101.8927	1064.9841	0.0000	0.0000	3.49	3.68
ENSG00000149089	APIP	539.5770	-12.5654	1.4449	-8.6966	3.419E-18	2.833E-17	1055.0672	1103.2408	0.0000	0.0000	25.03	21.03
ENSG00000239589	LINC00879	169.7661	1.4969	0.1721	8.6961	3.435E-18	2.843E-17	85.6806	92.0229	256.7184	244.6424	0.00	0.00
ENSG00000285325	AC104169.1	538.0302	-12.5615	1.4448	-8.6941	3.495E-18	2.889E-17	1081.9670	1070.1539	0.0000	0.0000	0.00	0.00
ENSG00000112530	PACRG	537.9266	-12.5613	1.4448	-8.6939	3.503E-18	2.893E-17	1092.9261	1058.7803	0.0000	0.0000	0.00	0.00
ENSG00000228876	AC010745.2	537.0475	-12.5590	1.4449	-8.6920	3.561E-18	2.938E-17	1103.8853	1044.3048	0.0000	0.0000	0.03	0.00
ENSG00000196208	GREB1	534.6091	-12.5522	1.4448	-8.6876	3.700E-18	3.049E-17	1061.0450	1077.3916	0.0000	0.0000	34.19	55.89
ENSG00000162378	ZYG11B	66.1949	2.9434	0.3389	8.6842	3.813E-18	3.138E-17	13.9480	16.5434	126.4143	107.8738	7.68	6.27
ENSG00000163602	RYBP	556.8372	12.5423	1.4450	8.6799	3.961E-18	3.257E-17	0.0000	0.0000	1167.8741	1059.4749	18.45	12.34
ENSG00000149571	KIRREL3	230.9970	-8.8961	1.0262	-8.6692	4.352E-18	3.574E-17	471.2434	450.8088	0.9724	0.9632	1.47	1.34
ENSG00000146592	CREB5	546.2610	12.5147	1.4448	8.6619	4.641E-18	3.807E-17	0.0000	0.0000	1074.5219	1110.5223	38.71	21.95
ENSG00000133818	RRAS2	520.6936	-12.5141	1.4449	-8.6610	4.675E-18	3.831E-17	1029.1638	1053.6104	0.0000	0.0000	15.11	22.34
ENSG00000136267	DGKB	552.6696	0.8251	0.0953	8.6575	4.822E-18	3.947E-17	400.5071	397.0426	726.3963	686.7323	0.02	0.01
ENSG00000152936	LMNTD1	464.4440	0.9004	0.1040	8.6559	4.891E-18	3.999E-17	339.7336	308.1216	627.2096	582.7112	0.00	0.15
ENSG00000257815	PRANCR	128.7104	1.8230	0.2107	8.6541	4.968E-18	4.057E-17	67.7475	45.4945	198.3733	203.2265	5.20	3.12
ENSG00000182095	TNRC18	516.6267	-12.5033	1.4453	-8.6510	5.105E-18	4.165E-17	1103.8853	962.6215	0.0000	0.0000	97.61	39.64
ENSG00000145703	IQGAP2	539.0767	12.4956	1.4448	8.6486	5.214E-18	4.249E-17	0.0000	0.0000	1091.0530	1065.2538	1.15	0.42
ENSG00000271538	LINC02427	513.5866	-12.4947	1.4450	-8.6466	5.307E-18	4.320E-17	1070.0115	984.3348	0.0000	0.0000	0.02	0.03
ENSG00000154645	CHODL	147.8537	1.6335	0.1889	8.6462	5.326E-18	4.330E-17	69.7400	74.4455	236.2976	210.9318	0.07	0.09
ENSG00000286152	ENSG00000286152	88.2217	-5.4771	0.6335	-8.6454	5.359E-18	4.353E-17	142.4689	202.6572	5.8345	1.9263	0.00	0.00
ENSG00000068024	HDAC4	537.2106	12.4905	1.4449	8.6443	5.414E-18	4.392E-17	0.0000	0.0000	1116.3359	1032.5064	0.00	0.00
ENSG00000168918	INPP5D	535.4093	12.4858	1.4448	8.6418	5.533E-18	4.483E-17	0.0000	0.0000	1067.7150	1073.9222	0.02	0.31
ENSG00000201560	RNU6-973P	557.6499	12.5444	1.4519	8.6397	5.635E-18	4.561E-17	0.0000	0.0000	1205.7984	1024.8011	0.00	0.00
ENSG00000233290	AL157944.1	531.9456	12.4763	1.4452	8.6330	5.975E-18	4.831E-17	0.0000	0.0000	1129.9497	997.8327	0.00	0.00
ENSG00000186231	KLHL32	527.9958	12.4656	1.4449	8.6272	6.288E-18	5.079E-17	0.0000	0.0000	1089.1082	1022.8748	0.81	0.02
ENSG00000166262	FAM227B	526.0324	12.4602	1.4449	8.6238	6.478E-18	5.227E-17	0.0000	0.0000	1073.5495	1030.5801	8.02	4.18
ENSG00000279168	AC105052.4	65.7922	-2.8071	0.3256	-8.6219	6.587E-18	5.309E-17	117.5618	112.7022	16.5311	16.3737	0.14	0.00
ENSG00000054611	TBC1D22A	121.5289	7.3096	0.8479	8.6207	6.656E-18	5.359E-17	0.9963	2.0679	255.7459	227.3055	40.25	15.83
ENSG00000164796	CSMD3	68.7843	2.8545	0.3311	8.6202	6.684E-18	5.375E-17	21.9183	11.3736	110.8557	130.9896	0.00	0.00
ENSG00000155561	NUP205	521.2282	12.4470	1.4450	8.6141	7.050E-18	5.663E-17	0.0000	0.0000	1078.4116	1006.5011	19.56	30.87
ENSG00000070882	OSBPL3	496.6403	-12.4461	1.4449	-8.6135	7.084E-18	5.685E-17	1003.2603	983.3008	0.0000	0.0000	17.08	16.52
ENSG00000240875	LINC00886	495.4515	-12.4425	1.4449	-8.6111	7.235E-18	5.799E-17	992.3012	989.5046	0.0000	0.0000	0.17	0.00
ENSG00000040731	CDH10	62.4544	3.0828	0.3581	8.6076	7.463E-18	5.975E-17	13.9480	12.4076	102.1039	121.3580	0.00	0.00
ENSG00000205549	LINC03041	518.1465	12.4384	1.4452	8.6067	7.519E-18	6.013E-17	0.0000	0.0000	1098.8324	973.7537	0.00	0.00
ENSG00000233338	TLR8-AS1	491.6023	-12.4313	1.4450	-8.6033	7.747E-18	6.183E-17	989.3123	977.0970	0.0000	0.0000	0.00	0.00
ENSG00000101916	TLR8	491.6023	-12.4313	1.4450	-8.6033	7.747E-18	6.183E-17	989.3123	977.0970	0.0000	0.0000	0.00	0.00
ENSG00000138696	BMPR1B	138.8649	1.6988	0.1975	8.6016	7.860E-18	6.266E-17	69.7400	61.0039	198.3733	226.3424	10.02	2.28
ENSG00000105143	SLC1A6	513.4766	12.4254	1.4450	8.5991	8.032E-18	6.396E-17	0.0000	0.0000	1058.9632	994.9432	0.00	0.00
ENSG00000270900	NUDT19P4	229.5981	8.8185	1.0262	8.5933	8.449E-18	6.721E-17	0.0000	2.0679	442.4502	473.8742	0.00	0.00
ENSG00000248740	LINC02428	505.9566	12.4041	1.4449	8.5845	9.121E-18	7.248E-17	0.0000	0.0000	1035.6252	988.2011	0.59	0.09
ENSG00000204442	NALF1	525.9434	0.8417	0.0981	8.5836	9.194E-18	7.298E-17	356.6705	397.0426	677.7754	672.2850	0.00	0.01
ENSG00000123106	CCDC91	62.1030	-5.3845	0.6277	-8.5781	9.643E-18	7.645E-17	119.5544	123.0418	3.8897	1.9263	23.73	10.13
ENSG00000115665	SLC5A7	479.3737	-12.3950	1.4450	-8.5779	9.665E-18	7.655E-17	970.3829	947.1120	0.0000	0.0000	0.00	0.00
ENSG00000255248	MIR100HG	195.8842	1.3543	0.1579	8.5746	9.943E-18	7.867E-17	105.6064	114.7701	273.2495	289.9108	1.27	0.44
ENSG00000168743	NPNT	477.5696	-12.3894	1.4450	-8.5739	1.000E-17	7.905E-17	942.4869	967.7913	0.0000	0.0000	0.00	0.03
ENSG00000140285	FGF7	500.1383	12.3874	1.4449	8.5730	1.008E-17	7.960E-17	0.0000	0.0000	1019.0941	981.4590	0.08	0.10
ENSG00000127952	STYXL1	476.4226	-12.3860	1.4450	-8.5717	1.020E-17	8.044E-17	954.4423	951.2479	0.0000	0.0000	51.65	38.81
ENSG00000274764	PRAMEF27	474.7732	-12.3809	1.4450	-8.5680	1.053E-17	8.294E-17	937.5054	961.5876	0.0000	0.0000	0.00	0.00
ENSG00000254689	LINC02235	475.1290	-12.3825	1.4453	-8.5671	1.061E-17	8.348E-17	1009.2381	891.2779	0.0000	0.0000	0.00	0.00
ENSG00000189077	TMEM120A	471.3469	-12.3706	1.4450	-8.5609	1.120E-17	8.805E-17	944.4794	940.9082	0.0000	0.0000	96.21	105.55
ENSG00000285899	AL023574.1	491.7315	12.3629	1.4451	8.5550	1.179E-17	9.259E-17	0.0000	0.0000	1027.8459	939.0800	0.00	0.00
ENSG00000223646	LINC03076	467.5313	-12.3586	1.4451	-8.5522	1.208E-17	9.475E-17	910.6057	959.5196	0.0000	0.0000	0.08	0.00
ENSG00000226197	AL583785.1	465.4446	-12.3522	1.4451	-8.5479	1.254E-17	9.825E-17	912.5983	949.1800	0.0000	0.0000	0.00	0.00
ENSG00000285912	5S_rRNA	465.0500	-12.3509	1.4451	-8.5466	1.268E-17	9.925E-17	899.6466	960.5536	0.0000	0.0000	0.00	0.00
ENSG00000201165	RNU6-1229P	486.8393	12.3485	1.4450	8.5458	1.277E-17	9.985E-17	0.0000	0.0000	995.7561	951.6010	0.00	0.00
ENSG00000128829	EIF2AK4	462.7613	-12.3438	1.4451	-8.5416	1.323E-17	1.034E-16	895.6614	955.3838	0.0000	0.0000	27.74	32.02
ENSG00000249335	AC093523.1	115.9258	7.2416	0.8482	8.5378	1.368E-17	1.067E-16	1.9926	1.0340	232.4079	228.2687	0.00	0.00
ENSG00000164603	BMT2	460.4255	-12.3365	1.4451	-8.5367	1.381E-17	1.076E-16	896.6577	945.0441	0.0000	0.0000	8.27	7.86
ENSG00000136854	STXBP1	511.4553	12.4197	1.4555	8.5327	1.430E-17	1.114E-16	0.0000	0.0000	1120.2256	925.5958	64.50	44.04
ENSG00000253619	AC068413.1	458.5177	-12.3305	1.4452	-8.5320	1.439E-17	1.119E-16	879.7208	954.3498	0.0000	0.0000	0.08	0.00
ENSG00000082516	GEMIN5	457.9201	-12.3289	1.4451	-8.5317	1.442E-17	1.120E-16	915.5871	916.0931	0.0000	0.0000	7.06	23.86
ENSG00000204767	INSYN2B	480.1296	12.3284	1.4452	8.5306	1.456E-17	1.130E-16	0.0000	0.0000	1009.3699	911.1484	0.01	0.00
ENSG00000166342	NETO1	475.9551	12.3159	1.4450	8.5229	1.556E-17	1.206E-16	0.0000	0.0000	975.3353	928.4852	0.00	0.00
ENSG00000225882	LINC01456	475.1679	12.3136	1.4450	8.5216	1.573E-17	1.219E-16	0.0000	0.0000	948.1076	952.5642	0.00	0.00
ENSG00000116675	DNAJC6	53.6206	-3.5893	0.4212	-8.5207	1.585E-17	1.227E-16	94.6472	103.3965	6.8069	9.6316	5.90	7.95
ENSG00000254138	AC113386.1	53.5381	-3.5875	0.4210	-8.5205	1.589E-17	1.228E-16	103.6138	94.0908	7.7793	8.6684	0.00	0.00
ENSG00000117153	KLHL12	474.5521	12.3116	1.4452	8.5191	1.608E-17	1.241E-16	0.0000	0.0000	992.8388	905.3694	19.24	16.12
ENSG00000253868	FER1L6-AS2	451.9883	-12.3104	1.4452	-8.5179	1.625E-17	1.252E-16	941.4906	866.4628	0.0000	0.0000	0.00	0.00
ENSG00000214814	FER1L6	451.9883	-12.3104	1.4452	-8.5179	1.625E-17	1.252E-16	941.4906	866.4628	0.0000	0.0000	0.00	0.00
ENSG00000106105	GARS1	451.7864	-12.3097	1.4452	-8.5177	1.628E-17	1.253E-16	935.5129	871.6326	0.0000	0.0000	377.71	255.01
ENSG00000138653	NDST4	448.6332	-12.2995	1.4451	-8.5110	1.724E-17	1.326E-16	913.5946	880.9383	0.0000	0.0000	0.00	0.00
ENSG00000132326	PER2	468.9329	12.2944	1.4450	8.5080	1.769E-17	1.359E-16	0.0000	0.0000	958.8042	916.9273	5.11	4.27
ENSG00000242880	AC046136.1	113.9879	7.2171	0.8484	8.5065	1.793E-17	1.375E-16	1.9926	1.0340	227.5458	225.3792	0.40	0.11
ENSG00000165675	ENOX2	61.0564	3.0441	0.3579	8.5061	1.799E-17	1.379E-16	10.9591	15.5095	109.8832	107.8738	9.40	4.32
ENSG00000236699	ARHGEF38	445.5460	-12.2893	1.4451	-8.5041	1.831E-17	1.402E-16	884.7023	897.4817	0.0000	0.0000	0.15	0.60
ENSG00000204505	PRAMEF9	443.5628	-12.2828	1.4451	-8.4995	1.905E-17	1.457E-16	875.7357	898.5157	0.0000	0.0000	0.00	0.00
ENSG00000185404	SP140L	441.9177	-12.2776	1.4451	-8.4959	1.964E-17	1.501E-16	885.6986	881.9722	0.0000	0.0000	8.96	7.00
ENSG00000293270	PGAM1P5	441.4049	-12.2761	1.4452	-8.4943	1.991E-17	1.520E-16	912.5983	853.0212	0.0000	0.0000	0.00	0.00
ENSG00000291064	RPL23AP7	461.7184	12.2720	1.4452	8.4917	2.037E-17	1.553E-16	0.0000	0.0000	962.6938	884.1799	44.52	48.93
ENSG00000137218	FRS3	459.5166	12.2652	1.4451	8.4873	2.115E-17	1.611E-16	0.0000	0.0000	948.1076	889.9589	6.07	1.27
ENSG00000225537	AC073325.1	459.2365	12.2643	1.4450	8.4871	2.118E-17	1.612E-16	0.0000	0.0000	931.5765	905.3694	0.00	0.00
ENSG00000166415	WDR72	89.3359	2.2235	0.2621	8.4842	2.173E-17	1.652E-16	24.9072	38.2567	144.8903	149.2896	0.53	0.57
ENSG00000168658	VWA3B	433.7590	-12.2507	1.4452	-8.4771	2.309E-17	1.753E-16	873.7431	861.2929	0.0000	0.0000	0.00	0.00
ENSG00000147649	MTDH	452.0313	12.2415	1.4452	8.4704	2.445E-17	1.854E-16	0.0000	0.0000	939.3558	868.7694	47.13	36.57
ENSG00000289178	ENSG00000289178	447.3822	12.2266	1.4451	8.4608	2.657E-17	2.013E-16	0.0000	0.0000	908.2384	881.2904	0.00	0.00
ENSG00000243319	FGF14-IT1	447.7063	12.2276	1.4453	8.4600	2.673E-17	2.023E-16	0.0000	0.0000	943.2455	847.5799	0.00	0.00
ENSG00000175931	UBE2O	425.5773	-12.2231	1.4452	-8.4576	2.728E-17	2.063E-16	836.8805	865.4288	0.0000	0.0000	30.10	32.60
ENSG00000139746	RBM26	445.5277	12.2205	1.4453	8.4551	2.788E-17	2.106E-16	0.0000	0.0000	938.3834	843.7272	14.34	19.80
ENSG00000289487	ENSG00000289487	444.5483	12.2174	1.4453	8.4532	2.834E-17	2.139E-16	0.0000	0.0000	931.5765	846.6167	0.00	0.00
ENSG00000215270	TOMM40P2	442.3766	12.2103	1.4453	8.4481	2.960E-17	2.227E-16	0.0000	0.0000	929.6316	839.8746	2.03	1.74
ENSG00000223875	NBEAP3	442.3766	12.2103	1.4453	8.4481	2.960E-17	2.227E-16	0.0000	0.0000	929.6316	839.8746	0.00	0.06
ENSG00000145147	SLIT2	118.7721	-1.7915	0.2121	-8.4483	2.956E-17	2.227E-16	177.3390	191.2835	54.4554	52.0106	0.03	0.18
ENSG00000226237	GAS1RR	418.7812	-12.2000	1.4452	-8.4416	3.129E-17	2.352E-16	844.8508	830.2740	0.0000	0.0000	2.20	0.78
ENSG00000276077	LINC03105	287.8437	1.0708	0.1269	8.4395	3.187E-17	2.393E-16	189.2944	181.9779	398.6914	381.4109	2.53	1.07
ENSG00000165714	BORCS5	438.0655	12.1961	1.4456	8.4368	3.261E-17	2.446E-16	0.0000	0.0000	939.3558	812.9062	29.41	11.13
ENSG00000133265	HSPBP1	415.9943	-12.1904	1.4452	-8.4349	3.315E-17	2.483E-16	838.8731	825.1042	0.0000	0.0000	22.06	65.72
ENSG00000287308	ENSG00000287308	414.5847	-12.1854	1.4452	-8.4314	3.415E-17	2.556E-16	823.9288	834.4098	0.0000	0.0000	0.19	0.09
ENSG00000167107	ACSF2	434.3680	12.1840	1.4453	8.4302	3.450E-17	2.579E-16	0.0000	0.0000	903.3763	834.0957	84.14	56.60
ENSG00000114487	MORC1	412.8182	-12.1790	1.4454	-8.4261	3.574E-17	2.667E-16	792.0476	859.2250	0.0000	0.0000	0.00	0.02
ENSG00000025293	PHF20	59.2243	-5.3148	0.6308	-8.4261	3.572E-17	2.667E-16	123.5395	107.5324	4.8621	0.9632	32.42	15.41
ENSG00000254226	LINC01933	431.9231	12.1758	1.4452	8.4250	3.608E-17	2.689E-16	0.0000	0.0000	887.8177	839.8746	0.24	0.15
ENSG00000196141	SPATS2L	57.5916	3.2194	0.3824	8.4192	3.791E-17	2.823E-16	9.9629	12.4076	96.2694	111.7264	51.03	45.03
ENSG00000145244	CORIN	104.0373	-7.1530	0.8501	-8.4144	3.949E-17	2.938E-16	200.2536	212.9968	0.9724	1.9263	0.02	0.04
ENSG00000157827	FMNL2	406.9377	-12.1588	1.4454	-8.4123	4.019E-17	2.987E-16	839.8694	787.8814	0.0000	0.0000	54.37	12.74
ENSG00000103200	AC069335.1	426.3942	12.1572	1.4453	8.4113	4.055E-17	3.011E-16	0.0000	0.0000	891.7073	813.8693	0.00	0.00
ENSG00000079277	MKNK1	425.8593	12.1554	1.4452	8.4109	4.068E-17	3.017E-16	0.0000	0.0000	869.3417	834.0957	25.44	20.83
ENSG00000283403	LOC100420587	59.8173	3.0128	0.3586	8.4018	4.395E-17	3.253E-16	13.9480	12.4076	106.9660	105.9475	0.10	0.04
ENSG00000266893	AC005394.1	59.8173	3.0128	0.3586	8.4018	4.395E-17	3.253E-16	13.9480	12.4076	106.9660	105.9475	0.05	0.00
ENSG00000234264	DEPDC1-AS1	421.0667	12.1391	1.4454	8.3987	4.515E-17	3.338E-16	0.0000	0.0000	879.0659	805.2009	0.10	0.05
ENSG00000139597	N4BP2L1	420.1498	12.1359	1.4456	8.3949	4.661E-17	3.440E-16	0.0000	0.0000	898.5143	782.0851	0.39	0.23
ENSG00000270008	AL137247.1	420.1498	12.1359	1.4456	8.3949	4.661E-17	3.440E-16	0.0000	0.0000	898.5143	782.0851	0.19	0.24
ENSG00000075651	PLD1	397.1674	-12.1237	1.4453	-8.3881	4.940E-17	3.642E-16	806.9919	781.6776	0.0000	0.0000	36.50	5.33
ENSG00000242753	AL445430.2	397.0920	-12.1235	1.4454	-8.3878	4.955E-17	3.646E-16	814.9622	773.4059	0.0000	0.0000	0.09	0.00
ENSG00000233656	AL445430.1	397.0920	-12.1235	1.4454	-8.3878	4.955E-17	3.646E-16	814.9622	773.4059	0.0000	0.0000	0.00	0.00
ENSG00000162398	CIMAP2	395.8320	-12.1191	1.4456	-8.3832	5.149E-17	3.784E-16	838.8731	744.4549	0.0000	0.0000	0.00	0.00
ENSG00000115109	EPB41L5	394.5595	-12.1140	1.4453	-8.3814	5.230E-17	3.840E-16	782.0848	796.1531	0.0000	0.0000	6.78	5.25
ENSG00000128641	MYO1B	393.1016	-12.1091	1.4456	-8.3767	5.445E-17	3.994E-16	826.9177	745.4888	0.0000	0.0000	33.19	19.40
ENSG00000100558	PLEK2	389.5539	-12.0957	1.4454	-8.3686	5.833E-17	4.274E-16	792.0476	766.1681	0.0000	0.0000	0.00	0.00
ENSG00000164674	SYTL3	406.7745	12.0893	1.4454	8.3642	6.053E-17	4.431E-16	0.0000	0.0000	843.0864	784.0114	0.79	0.14
ENSG00000266903	CEACAM16-AS1	406.7930	12.0893	1.4454	8.3638	6.072E-17	4.436E-16	0.0000	0.0000	850.8658	776.3061	0.04	0.13
ENSG00000073008	PVR	406.7930	12.0893	1.4454	8.3638	6.072E-17	4.436E-16	0.0000	0.0000	850.8658	776.3061	8.53	16.68
ENSG00000287347	ENSG00000287347	386.8895	-12.0857	1.4454	-8.3617	6.184E-17	4.513E-16	773.1182	774.4399	0.0000	0.0000	0.00	0.00
ENSG00000182722	SEPHS1P1	403.8132	12.0788	1.4453	8.3575	6.405E-17	4.671E-16	0.0000	0.0000	812.9415	802.3114	0.07	0.00
ENSG00000266102	AP006219.1	402.1694	12.0729	1.4454	8.3528	6.664E-17	4.850E-16	0.0000	0.0000	830.4450	778.2324	0.00	0.00
ENSG00000286499	ENSG00000286499	402.1694	12.0729	1.4454	8.3528	6.664E-17	4.850E-16	0.0000	0.0000	830.4450	778.2324	0.00	0.00
ENSG00000290376	HERC2P3	63.4392	-5.6843	0.6806	-8.3516	6.734E-17	4.896E-16	116.5655	132.3475	2.9173	1.9263	18.53	3.81
ENSG00000100055	CYTH4	400.6598	12.0675	1.4453	8.3496	6.848E-17	4.974E-16	0.0000	0.0000	803.2173	799.4219	0.39	0.43
ENSG00000266470	AP001180.5	399.4489	12.0631	1.4453	8.3466	7.027E-17	5.099E-16	0.0000	0.0000	800.3000	797.4956	0.00	0.00
ENSG00000133401	PDZD2	399.2359	12.0623	1.4453	8.3459	7.069E-17	5.124E-16	0.0000	0.0000	811.9691	784.9745	2.18	0.13
ENSG00000102010	BMX	50.8576	-4.4828	0.5371	-8.3456	7.083E-17	5.129E-16	100.6249	94.0908	4.8621	3.8526	0.03	0.04
ENSG00000258933	LINC02279	397.0781	12.0545	1.4454	8.3401	7.420E-17	5.368E-16	0.0000	0.0000	815.8587	772.4535	0.00	0.00
ENSG00000290067	ENSG00000290067	377.7021	-12.0508	1.4455	-8.3368	7.632E-17	5.516E-16	733.2667	777.5418	0.0000	0.0000	0.00	0.00
ENSG00000226383	LINC01876	376.9632	-12.0485	1.4456	-8.3348	7.760E-17	5.600E-16	784.0773	723.7756	0.0000	0.0000	0.00	0.00
ENSG00000091831	ESR1	376.9361	-12.0479	1.4455	-8.3348	7.764E-17	5.600E-16	732.2705	775.4738	0.0000	0.0000	1.24	0.17
ENSG00000173757	STAT5B	376.3814	-12.0458	1.4455	-8.3335	7.848E-17	5.656E-16	736.2556	769.2700	0.0000	0.0000	35.43	13.83
ENSG00000114251	WNT5A	375.0230	-12.0407	1.4454	-8.3301	8.076E-17	5.814E-16	743.2296	756.8625	0.0000	0.0000	4.81	1.18
ENSG00000104365	IKBKB	375.4918	-12.0431	1.4458	-8.3294	8.124E-17	5.843E-16	803.0068	698.9604	0.0000	0.0000	44.56	22.33
ENSG00000186431	FCAR	392.4683	12.0376	1.4454	8.3285	8.185E-17	5.881E-16	0.0000	0.0000	801.2725	768.6008	0.03	0.00
ENSG00000115041	KCNIP3	374.5490	-12.0386	1.4457	-8.3274	8.264E-17	5.931E-16	711.3484	786.8474	0.0000	0.0000	8.62	4.41
ENSG00000087448	KLHL42	182.6707	-8.5565	1.0279	-8.3245	8.469E-17	6.067E-16	360.6557	368.0916	0.9724	0.9632	9.91	15.18
ENSG00000256512	AC009511.1	182.6707	-8.5565	1.0279	-8.3245	8.469E-17	6.067E-16	360.6557	368.0916	0.9724	0.9632	0.00	0.33
ENSG00000288041	ENSG00000288041	372.6129	-12.0310	1.4458	-8.3213	8.699E-17	6.226E-16	697.4004	793.0512	0.0000	0.0000	0.00	0.00
ENSG00000257219	LNCOG	388.7338	12.0240	1.4454	8.3185	8.907E-17	6.368E-16	0.0000	0.0000	749.7343	805.2009	0.10	0.00
ENSG00000160392	C19orf47	370.1954	-12.0225	1.4458	-8.3153	9.152E-17	6.537E-16	789.0588	691.7227	0.0000	0.0000	6.17	11.01
ENSG00000225963	AC009950.1	386.6894	12.0162	1.4455	8.3131	9.324E-17	6.647E-16	0.0000	0.0000	801.2725	745.4850	0.39	0.00
